Project,MethodName,Release,LOC,CyclomaticComplexity,ParameterCount,NumberOfBranches,NR,NAuth,stmtAdded,stmtDeleted,elseAdded,avgChurn,IsBuggy
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/getTopics(),4.2.0,27,3,0,0,3,1,233,0,0,77.66666666666667,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/hasNext(),4.2.0,4,1,0,0,2,1,228,0,0,114.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/next(),4.2.0,5,1,0,0,2,1,228,0,0,114.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/remove(),4.2.0,4,1,0,0,2,1,228,0,0,114.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newTopicPersistenceManager(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newSubscriptionDataManager(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/newTopicOwnershipManager(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/ZkTopicPersistenceManagerImpl(ServerConfiguration, ZooKeeper)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/close(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/ledgersPath(ByteString),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/parseAndReturnTopicLedgerRanges(ByteString, byte[], int, Callback, Object)",4.2.0,14,2,5,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readTopicPersistenceInfo(ByteString, Callback, Object)",4.2.0,29,3,3,2,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, byte[], Stat)",4.2.0,19,3,5,2,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createTopicPersistenceInfo(ByteString, LedgerRanges, Callback, Object)",4.2.0,27,3,4,2,2,1,201,1,0,101.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, String)",4.2.0,17,3,4,2,1,1,200,0,2,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/writeTopicPersistenceInfo(ByteString, LedgerRanges, Version, Callback, Object)",4.2.0,43,6,5,5,2,1,201,1,3,101.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, Stat)",4.2.0,22,4,4,3,2,1,201,1,2,101.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteTopicPersistenceInfo(ByteString, Version, Callback, Object)",4.2.0,39,6,4,5,1,1,200,0,3,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object)",4.2.0,21,4,3,3,1,1,200,0,1,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/ZkSubscriptionDataManagerImpl(ServerConfiguration, ZooKeeper)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/close(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/topicSubscribersPath(StringBuilder, ByteString)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/topicSubscriberPath(ByteString, ByteString)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/isPartialUpdateSupported(),4.2.0,4,1,0,0,2,1,208,3,0,105.5,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createSubscriptionData(ByteString, ByteString, SubscriptionData, Callback, Object)",4.2.0,30,4,5,3,3,1,212,7,2,73.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, String)",4.2.0,22,4,4,3,3,1,203,3,2,68.66666666666667,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/updateSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",4.2.0,5,1,6,0,3,1,208,2,0,70.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/replaceSubscriptionData(ByteString, ByteString, SubscriptionData, Version, Callback, Object)",4.2.0,52,8,6,7,3,1,231,10,5,80.33333333333333,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, Stat)",4.2.0,30,5,4,4,3,1,211,5,2,72.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)",4.2.0,51,8,5,7,3,1,233,10,4,81.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object)",4.2.0,28,5,3,4,3,1,212,6,1,72.66666666666667,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readSubscriptionData(ByteString, ByteString, Callback, Object)",4.2.0,40,5,4,3,4,1,381,6,0,96.75,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, byte[], Stat)",4.2.0,34,5,5,3,4,1,380,5,0,96.25,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readSubscriptions(ByteString, Callback, Object)",4.2.0,85,10,3,9,4,1,187,12,0,49.75,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, List)",4.2.0,78,10,4,9,4,1,184,8,0,48.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, byte[], Stat)",4.2.0,40,6,5,4,3,1,179,4,0,61.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/reportFailure(PubSubException),4.2.0,4,2,1,1,1,1,173,0,0,173.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/ZkTopicOwnershipManagerImpl(ServerConfiguration, ZooKeeper)",4.2.0,4,1,2,0,1,1,173,0,0,173.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/close(),4.2.0,4,1,0,0,1,1,173,0,0,173.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/hubPath(ByteString),4.2.0,3,1,1,0,1,1,173,0,0,173.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/readOwnerInfo(ByteString, Callback, Object)",4.2.0,29,4,3,2,2,1,174,1,0,87.5,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, byte[], Stat)",4.2.0,23,4,5,2,2,1,174,1,0,87.5,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/writeOwnerInfo(ByteString, HubInfo, Version, Callback, Object)",4.2.0,42,6,5,5,1,1,173,0,3,173.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, Stat)",4.2.0,23,4,4,3,1,1,173,0,1,173.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/createOwnerInfo(ByteString, HubInfo, Callback, Object)",4.2.0,26,3,4,2,0,0,0,0,0,0.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object, String)",4.2.0,19,3,4,2,0,0,0,0,0,0.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/deleteOwnerInfo(ByteString, Version, Callback, Object)",4.2.0,42,7,4,6,0,0,0,0,0,0.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/safeProcessResult(int, String, Object)",4.2.0,25,5,3,4,0,0,0,0,0,0.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java/format(ServerConfiguration, ZooKeeper)",4.2.0,12,4,2,0,1,1,13,0,0,13.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiatePersistenceManager(TopicManager),4.2.0,30,4,1,2,4,2,211,5,1,54.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateSubscriptionManager(TopicManager, PersistenceManager, DeliveryManager)",4.2.0,9,2,3,1,6,4,213,5,1,36.333333333333336,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateRegionManager(PersistenceManager, ScheduledExecutorService)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateZookeeperClient(),4.2.0,21,4,0,3,2,2,207,0,0,103.5,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/process(WatchedEvent),4.2.0,6,2,1,1,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateMetadataManagerFactory(),4.2.0,6,2,0,1,1,1,200,0,0,200.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/instantiateTopicManager(),4.2.0,24,5,0,3,6,3,219,18,2,39.5,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNettyHandlers(TopicManager, DeliveryManager, PersistenceManager, SubscriptionManager, SubscriptionChannelManager)",4.2.0,16,1,5,0,6,3,230,17,0,41.166666666666664,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/initializeNetty(SslServerContextFactory, Map, SubscriptionChannelManager)",4.2.0,22,3,3,2,6,3,275,7,0,47.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/shutdown(),4.2.0,48,7,0,3,5,2,251,4,0,51.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/registerJMX(SubscriptionChannelManager),4.2.0,21,4,1,1,3,2,205,4,0,69.66666666666667,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/unregisterJMX(),4.2.0,21,6,0,3,5,4,207,3,0,42.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/PubSubServer(ServerConfiguration, org.apache.hedwig.client.conf.ClientConfiguration, Thread.UncaughtExceptionHandler)",4.2.0,26,1,3,0,1,1,1,0,0,1.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/uncaughtException(Thread, Throwable)",4.2.0,4,1,2,0,0,0,0,0,0,0.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/start(),4.2.0,57,4,0,2,5,2,17,8,0,5.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/run(),4.2.0,45,3,0,1,4,2,16,7,0,5.75,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/PubSubServer(ServerConfiguration, org.apache.hedwig.client.conf.ClientConfiguration)",4.2.0,4,1,2,0,0,0,0,0,0,0.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/PubSubServer(ServerConfiguration),4.2.0,3,1,1,0,1,1,5,0,0,5.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/getDeliveryManager(),4.2.0,4,1,0,0,1,1,5,0,0,5.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/errorMsgAndExit(String, Throwable, int)",4.2.0,5,1,3,0,1,1,2,2,0,4.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java/main(String[]),4.2.0,39,8,1,2,1,1,14,1,0,15.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/PubSubServerBean(String),4.2.0,3,1,1,0,2,1,83,0,0,41.5,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getName(),4.2.0,4,1,0,0,2,1,78,1,0,39.5,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/isHidden(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getPubStats(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getSubStats(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getUnsubStats(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getConsumeStats(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsReceived(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumRequestsRedirect(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java/getNumMessagesDelivered(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getPubStats(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getSubStats(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getUnsubStats(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getConsumeStats(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsReceived(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumRequestsRedirect(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/getNumMessagesDelivered(),4.2.0,1,1,0,0,1,1,63,0,0,63.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java/PubSubServerPipelineFactory(UmbrellaHandler, SslServerContextFactory, int)",4.2.0,5,1,3,0,1,1,76,0,0,76.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java/getPipeline(),4.2.0,20,2,0,1,2,2,77,1,0,39.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/OpStatData(long, long, double, long, long, String)",4.2.0,11,2,6,1,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMaxLatency(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getMinLatency(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getAvgLatency(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumSuccessOps(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumFailedOps(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getLatencyHist(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/OpStats(),4.2.0,1,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementFailedOps(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/updateLatency(long),4.2.0,29,7,1,6,3,2,199,1,3,66.66666666666667,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/toOpStatData(),4.2.0,13,4,0,3,2,1,192,1,0,96.5,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getInstance(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/ServerStats(),4.2.0,6,1,0,1,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getOpStats(OperationType),4.2.0,3,1,1,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementRequestsReceived(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementRequestsRedirect(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/incrementMessagesDelivered(),4.2.0,3,1,0,0,1,1,190,0,0,190.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumRequestsReceived(),4.2.0,3,1,0,0,0,0,0,0,0,0.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumRequestsRedirect(),4.2.0,3,1,0,0,0,0,0,0,0,0.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/getNumMessagesDelivered(),4.2.0,3,1,0,0,0,0,0,0,0,0.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/UmbrellaHandler(ChannelGroup, Map, ChannelDisconnectListener, boolean)",4.2.0,8,1,4,0,3,3,161,2,0,54.333333333333336,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/exceptionCaught(ChannelHandlerContext, ExceptionEvent)",4.2.0,24,2,2,1,2,2,159,3,1,81.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelOpen(ChannelHandlerContext, ChannelStateEvent)",4.2.0,9,2,2,1,1,1,158,0,0,158.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelConnected(ChannelHandlerContext, ChannelStateEvent)",4.2.0,15,3,2,2,2,2,159,3,1,81.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/operationComplete(ChannelFuture),4.2.0,8,2,1,1,2,2,159,3,1,81.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/channelDisconnected(ChannelHandlerContext, ChannelStateEvent)",4.2.0,7,1,2,0,2,2,159,1,0,80.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/sendErrorResponseToMalformedRequest(Channel, long, String)",4.2.0,6,1,3,0,2,2,159,3,0,81.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java/messageReceived(ChannelHandlerContext, MessageEvent)",4.2.0,23,3,2,2,2,2,159,1,0,80.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/InMemoryLedgerRange(LedgerRange, LedgerHandle)",4.2.0,4,1,2,0,2,2,201,1,0,101.0,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/InMemoryLedgerRange(LedgerRange),4.2.0,3,1,1,0,3,3,203,3,0,68.66666666666667,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/getStartSeqIdIncluded(),4.2.0,4,1,0,0,2,2,204,0,0,102.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/BookkeeperPersistenceManager(BookKeeper, MetadataManagerFactory, TopicManager, ServerConfiguration, ScheduledExecutorService)",4.2.0,11,1,5,0,5,3,219,15,0,46.8,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/buildLedgerRange(long, long, MessageSeqId)",4.2.0,7,1,3,0,4,3,226,17,0,60.75,no
BOOKKEEPER,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/RangeScanOp(RangeScanRequest),4.2.0,3,1,1,0,2,2,202,2,0,102.0,no
BOOKKEEPER,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/RangeScanOp(RangeScanRequest, long, int, long)",4.2.0,7,1,4,0,2,2,201,1,0,101.0,no
